,Species,gps,Year,nivalis_2007_18km,nivalis_2008_18km,nivalis_2009_18km,nivalis_2010_18km,nivalis_2011_18km,nivalis_2012_18km,nivalis_2013_18km,nivalis_2014_18km,nivalis_2015_18km,nivalis_2016_18km,nivalis_2017_18km,nivalis_2018_18km,nivalis_2019_18km,nivalis_2020_18km,nivalis_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,mexicanus_2007_18km,mexicanus_2008_18km,mexicanus_2009_18km,mexicanus_2010_18km,mexicanus_2011_18km,mexicanus_2012_18km,mexicanus_2013_18km,mexicanus_2014_18km,mexicanus_2015_18km,mexicanus_2016_18km,mexicanus_2017_18km,mexicanus_2018_18km,mexicanus_2019_18km,mexicanus_2020_18km,mexicanus_2021_18km
640,Brachiacantha ursina,"(43.339266, -80.212406)",2021,1,10,1,7,17,18,53,10,30,15,15,6,14,29,45,10,18,14,13,25,83,163,102,126,127,156,136,167,193,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,Brachiacantha ursina,"(43.6396128179, -79.4623469085)",2021,5,8,4,4,8,16,16,17,17,21,25,29,20,46,0,6,7,8,5,5,10,22,20,21,23,30,28,50,51,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Brachiacantha ursina,"(45.316177, -75.841004)",2021,24,27,27,31,35,39,85,77,73,161,220,178,197,241,0,11,16,11,7,17,12,39,47,33,76,147,68,104,133,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,Brachiacantha ursina,"(43.3259211, -79.8087445)",2021,13,15,6,13,23,26,38,27,47,46,21,18,27,39,53,5,8,2,7,22,32,71,68,59,75,105,71,78,68,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Brachiacantha ursina,"(43.1449471667, -81.5433366667)",2021,0,0,2,0,2,7,15,18,30,23,16,17,8,17,30,0,0,1,0,2,15,18,36,55,30,41,33,19,58,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,Brachiacantha ursina,"(45.4549397099, -75.7147640925)",2021,16,13,15,14,18,33,40,21,36,50,42,49,33,81,0,4,3,4,1,1,2,7,4,5,11,5,6,3,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,Brachiacantha ursina,"(42.40057, -82.19217)",2021,4,3,0,1,1,1,4,3,4,9,7,4,11,13,21,9,9,22,5,10,19,25,21,59,36,50,54,61,50,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,Brachiacantha ursina,"(45.3471275272, -80.022014805)",2021,0,0,1,0,0,0,1,0,5,5,7,5,3,3,0,0,0,0,0,0,0,1,2,1,4,2,2,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,Brachiacantha ursina,"(43.2716720681, -79.957340119)",2021,8,15,5,11,24,18,40,21,28,31,15,11,22,35,47,4,10,4,8,24,25,67,49,62,37,49,55,62,49,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,Brachiacantha ursina,"(42.0612015969, -82.7460254491)",2021,1,0,0,0,3,4,20,20,11,41,17,13,19,22,54,7,6,5,2,8,20,54,43,63,93,85,86,126,149,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,Brachiacantha ursina,"(43.6943363629, -80.2488643793)",2021,1,2,0,0,6,10,14,11,35,28,10,20,28,29,0,6,1,0,1,5,41,74,64,71,68,69,107,150,108,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,Brachiacantha ursina,"(44.8927633333, -76.2494666667)",2021,2,1,1,2,1,2,3,2,2,7,10,8,0,6,5,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,Brachiacantha ursina,"(45.734815688, -65.8551185578)",2021,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,Brachiacantha ursina,"(45.4334033333, -76.5848383333)",2021,0,0,1,1,3,10,5,12,9,12,22,24,22,18,0,0,0,0,0,1,2,1,3,3,4,8,7,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,Brachiacantha ursina,"(44.3462320495, -78.3165917444)",2021,0,2,1,3,5,26,34,24,55,45,24,35,32,86,0,1,2,0,0,1,15,21,38,21,28,32,19,36,57,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Brachiacantha ursina,"(43.659393846, -79.4786976774)",2021,5,8,4,4,7,15,15,17,17,20,24,29,19,44,0,6,8,7,5,5,11,22,22,20,24,31,28,49,49,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,Brachiacantha ursina,"(46.3274333724, -79.4155174121)",2021,3,0,0,1,0,2,0,5,5,9,9,6,10,8,0,0,0,0,1,0,1,3,1,0,2,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Brachiacantha ursina,"(45.2801756042, -75.6877378341)",2021,21,15,19,29,36,34,76,73,66,159,208,167,188,228,0,9,15,11,7,17,13,40,50,35,77,140,69,107,135,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,Brachiacantha ursina,"(43.6990313235, -79.3067849015)",2021,5,9,4,5,7,11,8,15,15,15,19,23,18,32,0,5,6,4,5,5,8,21,19,19,20,25,17,31,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,Brachiacantha ursina,"(43.5348253487, -79.6222108256)",2021,0,2,1,4,2,12,11,11,19,17,13,18,17,21,20,2,4,6,4,2,10,20,24,36,61,70,64,79,62,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,Brachiacantha ursina,"(45.2845922997, -75.8586812)",2021,22,26,25,31,34,39,83,75,71,159,216,172,194,234,0,10,16,10,8,17,12,38,47,31,75,146,69,104,130,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Brachiacantha ursina,"(45.3930587769, -75.8383026123)",2021,32,27,30,26,34,42,72,51,61,113,173,165,162,204,0,7,9,6,6,8,12,23,27,16,42,102,45,69,76,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Brachiacantha ursina,"(45.5393388889, -75.2947916667)",2021,5,9,11,9,12,9,24,20,17,21,21,44,52,89,0,4,6,4,4,9,11,24,13,16,15,30,45,48,61,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,Brachiacantha ursina,"(46.0271668009, -74.2610836966)",2021,0,0,0,0,0,0,0,1,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,Brachiacantha ursina,"(43.013507843, -82.3612213135)",2021,1,2,4,5,1,11,16,15,11,24,20,16,24,40,52,4,6,3,10,5,20,30,37,42,35,41,54,59,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,Brachiacantha ursina,"(42.6777033333, -80.4781633333)",2021,6,4,4,11,27,15,28,51,37,149,45,43,31,45,83,21,19,31,35,52,88,106,94,110,195,140,145,130,112,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Brachiacantha ursina,"(45.6965180128, -75.1075694474)",2021,2,7,11,3,4,3,3,5,5,5,6,4,4,11,0,1,4,2,0,0,1,1,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,Brachiacantha ursina,"(45.4425236184, -73.5988203106)",2021,6,13,7,5,5,7,14,26,28,45,33,54,92,84,0,4,5,4,2,2,5,12,20,10,28,20,26,64,65,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,Brachiacantha ursina,"(43.6475316623, -79.4668786911)",2021,5,8,4,4,8,16,16,17,17,21,24,29,20,46,0,6,7,8,5,5,11,23,20,21,22,30,28,50,51,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Brachiacantha ursina,"(44.223534813, -76.5108618673)",2021,13,12,12,16,22,20,31,39,35,84,73,82,78,80,108,16,11,11,9,8,16,26,23,27,59,40,56,51,62,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,Brachiacantha ursina,"(44.47301, -77.30787)",2021,0,0,0,0,1,1,0,2,0,0,0,1,2,5,6,0,0,0,0,4,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,Brachiacantha ursina,"(44.8561312, -76.4301977)",2021,0,0,0,1,0,2,1,3,2,6,3,3,1,4,7,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,Brachiacantha ursina,"(46.3068666667, -72.5889361111)",2021,8,6,5,7,5,8,9,36,33,61,71,78,60,66,0,3,4,0,2,3,6,17,22,26,53,56,60,37,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Brachiacantha ursina,"(45.1645249, -75.2063319)",2021,2,0,6,11,15,15,31,36,25,37,42,57,35,44,0,4,6,7,7,9,11,32,40,35,43,40,57,52,39,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Brachiacantha ursina,"(44.1756083333, -78.098)",2021,4,0,1,1,1,4,5,16,17,15,8,16,24,28,0,2,2,1,1,4,4,9,28,12,21,25,13,35,44,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,Brachiacantha ursina,"(45.3470343463, -80.0220225962)",2021,0,0,1,0,0,0,1,0,5,5,7,5,3,3,0,0,0,0,0,0,0,1,2,1,4,2,2,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Brachiacantha ursina,"(41.0345915, -77.30279895)",2021,0,2,0,0,0,0,0,1,2,0,0,3,2,1,2,9,6,1,1,2,2,2,1,3,4,12,11,16,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,Brachiacantha ursina,"(40.7225283333, -75.6623766667)",2021,1,3,1,4,2,13,9,5,7,7,6,4,3,4,13,6,4,8,7,10,25,10,14,33,19,31,24,29,32,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,Brachiacantha ursina,"(39.9545383333, -75.1809216667)",2021,0,2,0,0,1,5,4,1,3,1,3,3,1,0,1,0,2,1,1,2,1,1,11,4,4,3,8,4,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Brachiacantha ursina,"(40.7276096231, -76.8377839484)",2021,0,0,0,0,1,0,0,0,2,3,0,1,0,1,7,0,9,1,0,1,3,0,3,6,0,0,1,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Brachiacantha ursina,"(45.0684887516, -75.008675158)",2021,1,3,14,21,24,14,14,22,14,23,43,27,21,36,15,1,4,7,15,6,4,5,17,11,13,15,10,21,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Brachiacantha ursina,"(43.8753228108, -80.141417804)",2021,1,0,0,0,0,1,6,9,8,6,7,9,18,15,4,0,1,0,0,0,13,13,39,14,21,10,28,43,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,Brachiacantha ursina,"(45.5407116667, -79.3498)",2021,0,0,1,3,0,0,1,0,1,0,1,1,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Brachiacantha ursina,"(45.4425088205, -73.5991684854)",2021,6,13,7,5,5,7,14,26,28,45,33,54,92,85,0,4,5,4,2,2,5,12,20,10,28,20,26,64,66,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,Brachiacantha ursina,"(42.239566803, -83.0524902344)",2021,1,6,2,2,10,6,5,6,8,14,12,8,5,11,38,6,3,4,3,4,6,8,17,24,32,55,54,55,73,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Brachiacantha ursina,"(41.3691205242, -83.6477874612)",2021,1,1,0,3,6,4,5,9,9,3,2,2,8,3,12,0,2,3,3,12,12,11,18,14,16,19,19,27,18,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Brachiacantha ursina,"(39.81532168, -84.32680542)",2021,0,0,1,0,0,0,1,11,5,2,0,0,1,0,10,0,9,1,0,0,6,7,12,24,25,16,12,11,28,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,Brachiacantha ursina,"(39.3068283333, -84.5757833333)",2021,0,0,3,0,1,1,0,7,0,0,0,0,0,0,0,6,16,13,13,12,20,16,27,23,10,10,12,9,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Brachiacantha ursina,"(40.78347, -81.9337083333)",2021,1,0,0,2,5,0,3,10,4,1,1,6,1,2,5,10,8,5,7,12,10,14,17,28,28,29,30,66,92,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,Brachiacantha ursina,"(39.2926972222, -84.6852527778)",2021,0,0,3,1,2,1,0,14,7,0,0,0,0,0,0,7,13,13,11,15,20,18,29,20,13,7,8,7,19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,Brachiacantha ursina,"(39.3068783333, -84.5757)",2021,0,0,3,0,1,1,0,7,0,0,0,0,0,0,0,6,16,13,13,12,20,16,27,23,10,10,12,9,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Brachiacantha ursina,"(40.03965, -82.48883)",2021,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,4,0,6,5,2,5,9,4,13,12,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,Brachiacantha ursina,"(39.9487187536, -82.9243088037)",2021,3,0,3,1,1,1,1,4,0,0,0,0,0,0,3,3,0,5,3,4,8,15,10,10,5,8,11,8,21,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Brachiacantha ursina,"(40.828986, -81.562938)",2021,0,1,0,0,1,0,0,3,0,0,10,1,0,1,3,0,0,0,0,1,1,0,4,9,3,6,10,12,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Brachiacantha ursina,"(39.264352, -84.481097)",2021,3,1,3,0,1,0,0,8,0,0,1,4,0,1,9,9,20,14,6,14,16,17,21,30,11,16,19,15,17,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Brachiacantha ursina,"(41.0087272997, -81.3963791)",2021,0,1,0,0,1,2,0,11,2,1,2,13,2,6,12,3,1,1,2,7,10,8,20,26,10,33,27,37,34,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,Brachiacantha ursina,"(44.9371211, -93.2037035)",2021,4,2,2,2,2,4,4,3,9,8,5,12,18,13,24,1,2,2,1,1,4,4,5,6,12,11,19,19,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Brachiacantha ursina,"(44.7807833333, -93.1771083333)",2021,3,2,2,1,3,5,2,2,8,5,3,13,15,8,15,1,7,7,9,11,19,18,16,32,44,46,81,66,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,Brachiacantha ursina,"(44.9779083333, -93.1428138333)",2021,3,1,2,2,1,4,2,3,9,8,6,13,17,14,21,1,1,2,1,1,1,2,5,7,15,19,23,19,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,Brachiacantha ursina,"(45.8547289722, -93.1630789722)",2021,0,2,2,0,0,0,1,5,1,1,3,3,5,1,5,1,0,0,0,0,1,2,7,0,5,2,3,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,Brachiacantha ursina,"(44.8975169, -93.1659707)",2021,4,2,2,2,2,4,3,3,9,8,5,12,17,13,24,1,2,2,1,2,4,6,5,6,13,11,24,21,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,Brachiacantha ursina,"(44.9013127, -93.1974627)",2021,4,2,2,2,2,4,4,3,9,6,4,11,17,11,22,1,2,2,1,1,4,4,5,6,12,11,22,20,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,Brachiacantha ursina,"(45.1573618528, -93.4466236835)",2021,0,0,2,1,1,1,1,1,0,0,0,6,3,4,16,3,3,2,5,2,3,6,8,12,11,17,17,32,36,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,Brachiacantha ursina,"(44.3991444054, -78.4033555123)",2021,2,3,1,3,5,23,31,17,47,42,30,30,27,67,0,2,1,0,0,0,11,14,23,12,15,14,12,20,25,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,Brachiacantha ursina,"(38.6060544832, -90.2519841492)",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,2,3,2,2,0,3,2,4,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,Brachiacantha ursina,"(44.827373, -76.152598)",2021,3,2,2,1,2,4,4,1,1,7,8,7,0,5,10,0,0,0,1,0,1,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,Brachiacantha ursina,"(43.6967039178, -79.2981753388)",2021,5,9,4,5,7,11,8,15,15,15,19,23,18,32,0,5,6,4,5,5,8,21,19,18,20,25,17,32,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Brachiacantha ursina,"(29.7710018158, -95.5685043335)",2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,Brachiacantha ursina,"(45.840884, -66.6738639722)",2021,4,0,0,2,1,2,3,7,2,2,0,1,0,3,2,1,0,0,0,1,0,0,4,2,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Brachiacantha ursina,"(45.8168144226, -73.8967590332)",2021,8,13,7,7,8,16,33,30,30,37,43,31,29,25,0,5,4,1,1,6,13,15,12,11,18,20,23,19,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,Brachiacantha ursina,"(43.515816, -80.2779179722)",2021,1,3,1,5,16,22,37,13,47,38,24,20,14,19,1,7,10,8,12,14,109,186,149,191,168,197,176,217,144,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,Brachiacantha ursina,"(43.5113416667, -79.639245)",2021,2,2,1,6,6,13,11,10,18,17,15,14,15,20,22,2,3,6,3,5,14,28,32,39,72,74,68,82,64,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Brachiacantha ursina,"(45.3896916667, -75.67817)",2021,16,16,15,16,18,35,43,29,39,63,48,67,42,91,0,4,3,4,1,1,3,10,4,8,15,11,10,7,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,Brachiacantha ursina,"(46.1462834529, -60.2182316061)",2021,0,0,0,1,0,1,0,3,3,3,3,6,1,8,15,1,0,0,0,0,0,0,0,0,0,1,0,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,Brachiacantha ursina,"(43.9143171389, -78.7800088611)",2021,3,3,2,9,16,11,23,18,27,41,30,35,38,35,57,7,8,2,7,25,12,28,28,31,45,28,26,46,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,Brachiacantha ursina,"(44.47628, -77.31415)",2021,0,0,0,0,1,0,0,2,0,0,0,1,2,5,6,0,0,0,0,4,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,Brachiacantha ursina,"(43.274085, -79.89898)",2021,12,16,6,9,22,19,40,25,43,35,17,14,27,37,57,5,11,4,9,20,24,68,56,61,43,61,60,64,54,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,Brachiacantha ursina,"(43.3371266667, -79.8442033333)",2021,13,15,6,13,24,24,40,25,42,42,20,18,29,37,44,5,9,3,6,23,29,63,56,51,64,87,64,75,65,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,Brachiacantha ursina,"(44.2574833333, -76.58058)",2021,16,12,18,22,26,24,34,44,34,76,55,62,69,65,94,17,11,16,10,13,19,31,31,27,44,26,37,38,43,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,Brachiacantha ursina,"(45.2050046476, -75.4439150458)",2021,2,0,2,3,6,14,26,31,30,40,25,47,28,45,0,5,3,5,3,7,9,25,33,33,38,24,51,35,39,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,Brachiacantha ursina,"(46.7792929167, -71.0229165278)",2021,26,35,20,34,34,45,48,49,93,109,99,133,74,247,0,15,18,8,13,12,21,31,38,36,74,71,77,73,98,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,Brachiacantha ursina,"(44.4143887095, -80.7866958529)",2021,1,0,0,1,0,1,0,0,2,0,0,1,4,2,4,0,0,0,1,1,0,0,0,0,1,0,3,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Brachiacantha ursina,"(45.2378095547, -77.9907835555)",2021,0,0,0,0,0,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,Brachiacantha ursina,"(43.1514778787, -79.9320462042)",2021,3,9,3,5,14,9,28,14,36,24,13,9,19,27,70,2,6,3,7,18,15,54,49,63,36,44,54,48,44,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,Brachiacantha ursina,"(43.8609108841, -80.6697672979)",2021,0,1,1,0,3,4,12,9,2,5,12,13,11,16,0,0,1,0,0,1,5,11,10,8,8,7,14,23,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,Brachiacantha ursina,"(45.4038374459, -75.7509434892)",2021,19,20,20,20,19,37,48,33,42,67,61,74,47,110,0,4,5,5,0,2,2,11,5,7,17,17,11,7,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,Brachiacantha ursina,"(48.4685659192, -71.2408239403)",2021,1,5,1,2,5,5,9,18,19,60,38,35,24,38,0,0,1,0,0,1,0,1,2,3,8,6,5,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,Brachiacantha ursina,"(43.6534598631, -79.4626552239)",2021,5,8,4,4,8,16,16,17,17,21,24,29,20,46,0,6,7,8,5,5,11,23,20,21,22,30,28,50,51,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,Brachiacantha ursina,"(45.28475333, -75.858545)",2021,22,26,25,31,34,39,83,75,71,159,216,172,194,234,0,10,16,10,8,17,12,38,47,31,75,146,69,104,130,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Brachiacantha ursina,"(45.3466116667, -75.6727616667)",2021,16,16,18,21,28,38,56,51,58,116,124,98,103,141,0,4,9,10,3,7,7,22,28,18,52,89,34,50,78,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,Brachiacantha ursina,"(44.0512505234, -79.4859699892)",2021,6,3,2,1,5,3,14,18,24,25,23,42,43,30,0,1,5,3,3,2,4,16,20,15,33,43,45,29,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,Brachiacantha ursina,"(45.0597120756, -79.2863901705)",2021,2,1,0,2,1,1,5,9,7,10,8,12,19,33,25,1,3,1,0,2,1,2,0,1,1,2,2,11,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,Brachiacantha ursina,"(45.0161443521, -74.7669872705)",2021,4,4,7,12,14,15,13,11,9,15,28,11,12,15,22,1,2,3,8,3,3,3,4,2,3,4,1,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,Brachiacantha ursina,"(45.7096768235, -65.4716398102)",2021,0,0,0,0,0,0,1,1,0,0,0,2,6,2,5,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,Brachiacantha ursina,"(45.5846366667, -78.3594583333)",2021,2,1,0,3,4,2,15,11,17,13,16,19,14,37,0,3,1,2,4,1,6,4,8,6,6,12,9,6,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Brachiacantha ursina,"(46.8731002806, -71.1783599853)",2021,17,30,18,34,29,48,39,42,67,74,70,60,41,173,0,9,4,3,4,4,10,8,17,14,31,23,14,21,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,Brachiacantha ursina,"(46.1676555556, -60.1881166667)",2021,0,0,0,1,0,1,0,4,3,3,3,7,1,8,16,1,0,0,0,0,0,0,0,0,0,1,0,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,Brachiacantha ursina,"(45.59642, -77.3589166667)",2021,1,0,0,0,0,0,1,0,0,1,4,4,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,Brachiacantha ursina,"(44.3797466262, -78.335867054)",2021,1,2,1,3,5,25,33,18,47,45,28,31,33,84,0,1,1,0,0,0,14,16,23,17,17,23,14,30,49,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,Brachiacantha ursina,"(44.1766583333, -78.0872638333)",2021,4,0,1,0,1,4,4,10,15,11,6,7,22,23,0,2,2,1,1,4,4,9,20,7,13,23,8,25,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,Brachiacantha ursina,"(44.3378033047, -78.3232279792)",2021,0,2,1,3,5,25,34,24,55,44,22,37,32,86,0,1,2,0,0,1,15,21,38,21,28,32,20,37,55,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Brachiacantha ursina,"(45.53508, -78.4203766667)",2021,2,1,0,3,4,2,16,11,18,13,16,17,13,40,0,3,1,3,4,1,6,4,9,7,6,12,5,5,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,Brachiacantha ursina,"(45.0160580334, -74.7668581584)",2021,4,4,7,12,14,15,13,11,9,15,28,11,12,15,22,1,2,3,8,3,3,3,4,2,3,4,1,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,Brachiacantha ursina,"(45.0976754389, -74.3727532402)",2021,0,10,3,2,2,8,9,12,10,10,39,37,32,147,2,9,12,5,2,8,17,9,24,25,17,38,50,43,80,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Brachiacantha ursina,"(42.2716666667, -83.0288888889)",2021,1,3,2,2,10,3,3,6,7,13,10,6,5,7,36,2,2,4,3,2,5,7,17,20,23,36,37,47,60,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,Brachiacantha ursina,"(43.4074833333, -79.7501966667)",2021,8,8,5,11,13,20,11,16,16,22,15,10,17,22,38,3,4,3,5,10,21,41,38,35,63,90,65,58,58,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Brachiacantha ursina,"(43.8607633333, -80.06285)",2021,1,0,0,0,0,2,3,7,3,3,1,3,9,7,2,0,1,0,0,0,10,7,25,9,12,6,15,11,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Brachiacantha ursina,"(47.7177936277, -65.108318184)",2021,1,0,0,0,2,1,0,0,2,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,Brachiacantha ursina,"(43.3261188997, -79.8086536997)",2021,13,15,6,13,23,26,38,27,47,46,21,18,27,39,53,5,8,2,7,22,32,71,68,59,75,105,70,78,67,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
